episode,step,t,x,y,s,lapProgress,offset
22,0,0.0,3.4442472818675243,-0.48855973694944094,0.008346999999999993,0.008346999999999993,0.0
22,1,0.05,3.434589999556261,-0.43798162017502656,0.04366109198600878,0.04366109198600878,-0.03747430993746846
22,2,0.1,3.446816378920931,-0.36485512407668563,0.11007150567155768,0.11007150567155768,-0.070438316643325
22,3,0.15000000000000002,3.4720163505816553,-0.32914773476681836,0.15377263467019128,0.15377263467019128,-0.07095556636300376
22,4,0.2,3.5278741582370845,-0.32906542715615433,0.18658497240522834,0.18658497240522834,-0.025751009701362463
22,5,0.25,3.589908668926211,-0.37339880568460954,0.18703523942169353,0.18703523942169353,0.05049547367853233
22,6,0.3,3.68289401314123,-0.4551530999814871,0.17531359754372133,0.18703523942169353,0.17375390944035168
22,7,0.35,3.7657114880875113,-0.520516204922379,0.17091042742957163,0.18703523942169353,0.2791658714605031
22,8,0.39999999999999997,3.8056635084890145,-0.5972385585368327,0.13217552387173007,0.18703523942169353,0.3565098481145911
22,9,0.44999999999999996,3.8488776879896274,-0.6461617073806003,0.11787433293212128,0.18703523942169353,0.4201998452916166
22,10,0.49999999999999994,3.8514887068629773,-0.6906796411246147,0.08333910744564026,0.18703523942169353,0.4484129990499497
22,11,0.5499999999999999,3.8578117669601983,-0.7323737440673996,0.05326770736954088,0.18703523942169353,0.47797801565166664
22,12,0.6,3.868438111153152,-0.7409826819629348,0.0525227444753176,0.18703523942169353,0.49163371163841596
22,13,0.65,3.856774480316583,-0.7191971988697123,0.06333450128348775,0.19784699622986368,0.4694131474552586
22,14,0.7000000000000001,3.8250713343921037,-0.7013845177412343,0.05917990757685783,0.19784699622986368,0.4332866970120376
22,15,0.7500000000000001,3.8136166794757016,-0.7260724367626701,0.03246407460752404,0.19784699622986368,0.4384796473889889
22,16,0.8000000000000002,3.7627818513208444,-0.7656578059457341,0.0,0.19784699622986368,0.42050239677555157
22,17,0.8500000000000002,3.6747182152454414,-0.7794521659522582,0.0,0.19784699622986368,0.35724496528680727
22,18,0.9000000000000002,3.5654621285103203,-0.7660482245955016,0.0,0.19784699622986368,0.260874094126874
22,19,0.9500000000000003,3.4106516917446235,-0.7560374722456606,0.0,0.19784699622986368,0.12958688562857087
22,20,1.0000000000000002,3.2507433639874295,-0.7890672271227286,0.0,0.19784699622986368,0.01940139675347491
22,21,1.0500000000000003,3.05350744633597,-0.818375587347756,0.0,0.19784699622986368,-0.12320637735956819
22,22,1.1000000000000003,2.832507377777623,-0.8522245554560113,0.0,0.19784699622986368,-0.28240465888641497
22,23,1.1500000000000004,2.6471509069087675,-0.9113387729057093,0.0,0.19784699622986368,-0.39791522385334704
22,24,1.2000000000000004,2.4721041969421362,-1.0150176267713849,0.0,0.19784699622986368,-0.47894817500497644
22,25,1.2500000000000004,2.274425119694887,-1.0766933484677232,0.0,0.19784699622986368,-0.6029401756392769
22,26,1.3000000000000005,2.0314832175044923,-1.1211869018847869,0.0,0.19784699622986368,-0.7736742777666508
22,27,1.3500000000000005,1.784644860908844,-1.2092583956009777,0.0,0.19784699622986368,-0.9220182642312778
22,28,1.4000000000000006,1.5308716788573338,-1.3324046321545615,0.0,0.19784699622986368,-1.0554184997444196
22,29,1.4500000000000006,1.2746440371729897,-1.4108289980481161,0.0,0.19784699622986368,-1.217024608082133
22,30,1.5000000000000007,1.063937096726515,-1.4840792799205176,0.0,0.19784699622986368,-1.344785657776666
22,31,1.5500000000000007,0.8160090183905815,-1.5398390525875958,0.0,0.19784699622986368,-1.5129546524811213
22,32,1.6000000000000008,0.5467655673305687,-1.6152523038561168,5881.804129968497,0.19784699622986368,-1.6868664025339297
