episode,step,t,x,y,s,lapProgress,offset
67,0,0.0,3.4442472818675243,-0.48855973694944094,0.008346999999999993,0.008346999999999993,0.0
67,1,0.05,3.4642911712683286,-0.45864113510066296,0.044335721261052,0.044335721261052,-0.001300838534055168
67,2,0.1,3.489970074242187,-0.40123060138749983,0.10590026434734645,0.10590026434734645,-0.014153171931025194
67,3,0.15000000000000002,3.5437050459273687,-0.31845950972769704,0.20445786077535183,0.20445786077535183,-0.01914326039689033
67,4,0.2,3.6118576944993745,-0.20785624964631838,0.3340156010893382,0.3340156010893382,-0.028769088815374995
67,5,0.25,3.690923945321175,-0.07742147569537758,0.48603760946072033,0.48603760946072033,-0.04117921554237812
67,6,0.3,3.7761442705220505,0.09200019409042168,0.673252293731298,0.673252293731298,-0.07145904403956985
67,7,0.35,3.879599255072624,0.296384523163126,0.8994814774629378,0.8994814774629378,-0.1074624359210982
67,8,0.39999999999999997,4.003359118609821,0.5239699044505721,1.1564102076535885,1.1564102076535885,-0.14061718220451513
67,9,0.44999999999999996,4.1332843827717545,0.7850271912941273,1.4440703231631467,1.4440703231631467,-0.188399388376833
67,10,0.49999999999999994,4.276137829749238,1.0799099578434075,1.7667128316441718,1.7667128316441718,-0.24553751087116715
67,11,0.5499999999999999,4.441609644142005,1.4035937564559688,2.1259479125566942,2.1259479125566942,-0.3012356211125844
67,12,0.6,4.624298541306724,1.755358729073972,2.518025969907815,2.518025969907815,-0.35944752755772025
67,13,0.65,4.831899118786118,2.128500058985592,2.9420259662376744,2.9420259662376744,-0.41000892558298274
67,14,0.7000000000000001,5.066549966938735,2.5238004188899907,3.399835689266146,3.399835689266146,-0.4516460794228421
67,15,0.7500000000000001,5.316673605714593,2.9502622923440653,3.8919613434642804,3.8919613434642804,-0.49901595027440215
67,16,0.8000000000000002,5.587290650626305,3.40424251624086,4.418394693488404,4.418394693488404,-0.5459153817049663
67,17,0.8500000000000002,5.871216159760817,3.8902840966591885,4.9786041778389185,4.9786041778389185,-0.6008284609900353
67,18,0.9000000000000002,6.190463222136366,4.400173339788566,5.578870744286556,5.578870744286556,-0.6410788541209792
67,19,0.9500000000000003,6.538450704711104,4.931348534201902,6.2132015097403075,6.2132015097403075,-0.6705212587036099
67,20,1.0000000000000002,6.909707102840905,5.486790032323258,6.880832222328914,6.880832222328914,-0.6953366288607921
67,21,1.0500000000000003,7.305176987960126,6.068608718779184,7.5840267611044485,7.5840267611044485,-0.7159970882403207
67,22,1.1000000000000003,7.720887775510951,6.681098018587648,8.323934828415641,8.323934828415641,-0.7382378884463738
67,23,1.1500000000000004,8.145184367979585,7.326799646679184,9.095783499703629,9.095783499703629,-0.7729915865448691
67,24,1.2000000000000004,8.592158386854837,8.003550217322326,9.906080486395883,9.906080486395883,-0.8075733992903699
67,25,1.2500000000000004,9.050437883605907,8.691915597467911,10.732452126480542,10.732452126480542,-0.8397717294415373
67,26,1.3000000000000005,9.527324043107209,9.411940665072478,11.595344753696095,11.595344753696095,-0.8754483464322529
67,27,1.3500000000000005,10.022129275900292,10.158366800731375,12.490130849256811,12.490130849256811,-0.9120821775901082
67,28,1.4000000000000006,10.536011805675361,10.936448330465325,13.421746353719623,13.421746353719623,-0.951814697843046
67,29,1.4500000000000006,11.075303996424884,11.743579956493546,14.391792227421954,14.391792227421954,-0.9879883298345765
