episode,step,t,x,y,s,lapProgress,offset
48,0,0.0,3.4442472818675243,-0.48855973694944094,0.008346999999999993,0.008346999999999993,0.0
48,1,0.05,3.4705348796204545,-0.4482790951821213,0.056390718809289794,0.056390718809289794,-0.002317105906274449
48,2,0.1,3.5069101028532588,-0.3795099478336793,0.1334278919739066,0.1334278919739066,-0.013162678416424382
48,3,0.15000000000000002,3.570513029678913,-0.317972855888198,0.220567828676823,0.220567828676823,0.0022897459017170697
48,4,0.2,3.672400843419202,-0.23679241224705555,0.34606552916317207,0.34606552916317207,0.03724283147634309
48,5,0.25,3.799442879680119,-0.1487002915243686,0.4919088962959556,0.4919088962959556,0.08852258356342621
48,6,0.3,3.9579797411537836,-0.03613927737900417,0.6760388515459825,0.6760388515459825,0.15097318749145855
48,7,0.35,4.1384718981594375,0.10448730832565341,0.8957768368752057,0.8957768368752057,0.21475777145151154
48,8,0.39999999999999997,4.309725744846301,0.2295897009421059,1.097522210046814,1.097522210046814,0.2801587886244688
48,9,0.44999999999999996,4.501115444143622,0.36595395329678826,1.3201955885442045,1.3201955885442045,0.3552706573665533
48,10,0.49999999999999994,4.724288994980642,0.5266073002571274,1.581179329016277,1.581179329016277,0.44189293447798295
48,11,0.5499999999999999,4.971796149336205,0.7179735897708548,1.8813100896718322,1.8813100896718322,0.5302239863666474
48,12,0.6,5.234857181435329,0.948532595052813,2.2223107391045325,2.2223107391045325,0.6081798624257287
48,13,0.65,5.536829586322714,1.1991689333570301,2.6023880055439985,2.6023880055439985,0.7058895289276658
48,14,0.7000000000000001,5.866870632364184,1.4815916750284817,3.0246715489459364,3.0246715489459364,0.8077045870343667
48,15,0.7500000000000001,6.2040615178123195,1.8064169669378243,3.485498686243587,3.485498686243587,0.8904542880811972
48,16,0.8000000000000002,6.5470194407720514,2.1700628584298216,3.981156882154291,3.981156882154291,0.9551182204268924
48,17,0.8500000000000002,6.922774850808642,2.535192826553771,4.497244341918597,4.497244341918597,1.045482791293958
48,18,0.9000000000000002,7.31909509130354,2.933837821955437,5.05248576598353,5.05248576598353,1.1328626898921434
48,19,0.9500000000000003,7.718074933676162,3.3780690255739936,5.646268465669926,5.646268465669926,1.1956988454175135
48,20,1.0000000000000002,8.111911951621085,3.869115597802499,6.274964915300769,6.274964915300769,1.2269255490970161
48,21,1.0500000000000003,8.51563106934068,4.404378519428879,6.945276985203044,6.945276985203044,1.240239084451081
48,22,1.1000000000000003,8.934936090623282,4.975004276548017,7.653375352614061,7.653375352614061,1.245450382796513
48,23,1.1500000000000004,9.3514194666075,5.564232128298614,8.374890561664483,8.374890561664483,1.2374712312902243
48,24,1.2000000000000004,9.792886859253775,6.186580819595317,9.137884785726182,9.137884785726182,1.2303181636193252
48,25,1.2500000000000004,10.26157711517685,6.827699519377384,9.93204379951196,9.93204379951196,1.234217398196466
48,26,1.3000000000000005,10.762617664461288,7.491965094675673,10.763863471152025,10.763863471152025,1.2507913857375417
48,27,1.3500000000000005,11.29843048647911,8.184319073657555,11.63887739075356,11.63887739075356,1.2790765930781718
48,28,1.4000000000000006,11.84507792288703,8.902652913126834,12.54129090678423,12.54129090678423,1.3009116736411788
48,29,1.4500000000000006,12.437388266194976,9.635137702394452,13.481935147683867,13.481935147683867,1.3514480106705615
48,30,1.5000000000000007,13.065662195091567,10.39649228146427,14.467049939297706,14.467049939297706,1.4141996811293218
48,31,1.5500000000000007,13.718873761912443,11.183935639386698,15.487857393001512,15.487857393001512,1.481883904421328
48,32,1.6000000000000008,14.374368566114427,12.015941034137686,16.546167175645017,16.546167175645017,1.5253214364828842
48,33,1.6500000000000008,15.026343973727109,12.890458560388444,17.63685839177262,17.63685839177262,1.540990096717851
48,34,1.7000000000000008,15.693515997438327,13.797653102811982,18.76293232568443,18.76293232568443,1.549818595477713
48,35,1.7500000000000009,16.36569444792388,14.756462988523731,19.933760499480726,19.933760499480726,1.532450415360878
48,36,1.800000000000001,17.05330915891775,15.75801628102486,21.148209665485236,21.148209665485236,1.5025805102285035
48,37,1.850000000000001,17.741593918074642,16.796369551866256,22.392927854157733,22.392927854157733,1.4516879219415164
