episode,step,t,x,y,s,lapProgress,offset
72,0,0.0,1199.999967221492,0.008346935639467135,0.008346999999999827,0.008346999999999827,6.880347907798993e-19
72,1,0.05,1199.9765911721688,0.03584869912554298,0.03594034872555911,0.03594034872555911,-0.023267870184117218
72,2,0.1,1199.9539861000342,0.10349641127822734,0.10367630895507353,0.10367630895507353,-0.045607116758216736
72,3,0.15000000000000002,1199.8971496615954,0.20107278844711082,0.20147512934789355,0.20147512934789355,-0.10205993640050855
72,4,0.2,1199.8488958449893,0.33944632552144194,0.3400370912843278,0.3400370912843278,-0.14976999072697303
72,5,0.25,1199.7700331200272,0.5105978335157113,0.5114969719953613,0.5114969719953613,-0.22795999893622404
72,6,0.3,1199.7113393095271,0.7200761094573582,0.7212041221923722,0.7212041221923722,-0.28583073971880246
72,7,0.35,1199.6244242671596,0.9640517246752515,0.9655191699033518,0.9655191699033518,-0.37178702437967376
72,8,0.39999999999999997,1199.56549365925,1.2428806811887696,1.244577395834454,1.244577395834454,-0.42962222196030236
72,9,0.44999999999999996,1199.4728487216905,1.5527369391255483,1.5547950794717829,1.5547950794717829,-0.5210496456179188
72,10,0.49999999999999994,1199.3992847382913,1.9018064047886591,1.9041507379381784,1.9041507379381784,-0.5932422727304608
72,11,0.5499999999999999,1199.2906024258307,2.281178469419978,2.283946670722277,2.283946670722277,-0.7004339603983138
72,12,0.6,1199.210250089074,2.6959023225111736,2.6989828681136028,2.6989828681136028,-0.7791570650119035
72,13,0.65,1199.0940593706139,3.14078851142521,3.144321905391625,3.144321905391625,-0.893599828081638
72,14,0.7000000000000001,1199.006562681882,3.621254313402827,3.6251276004907727,3.6251276004907727,-0.9792090622169622
72,15,0.7500000000000001,1198.8865560455133,4.135003894669231,4.139344484177885,4.139344484177885,-1.0971972885579862
72,16,0.8000000000000002,1198.8026072703403,4.679726819402438,4.684392873982305,4.684392873982305,-1.179006300008612
72,17,0.8500000000000002,1198.7165131788456,5.267812202753864,5.27281181266941,5.27281181266941,-1.262790327700232
72,18,0.9000000000000002,1198.5954421068675,5.8883416018874595,5.893811870903391,5.893811870903391,-1.381423659156543
72,19,0.9500000000000003,1198.511117880644,6.540376756428901,6.546173137461418,6.546173137461418,-1.4631867057051982
72,20,1.0000000000000002,1198.4360362670934,7.236271934813242,7.242357794112627,7.242357794112627,-1.5355349733786803
72,21,1.0500000000000003,1198.3615828615168,7.976964712722232,7.98333723791068,7.98333723791068,-1.6070791186123028
72,22,1.1000000000000003,1198.2577526857476,8.755471679586176,8.762245941103174,8.762245941103174,-1.707851311934332
72,23,1.1500000000000004,1198.1909158947135,9.567249312994855,9.588188353739325,9.588188353739325,-1.770270752535899
72,24,1.2000000000000004,1198.0966249841094,10.418640012890938,10.440630784427256,10.440630784427256,-1.8545251414717532
72,25,1.2500000000000004,1198.041796581967,11.302378488299766,11.324953849887859,11.324953849887859,-1.898938681003841
72,26,1.3000000000000005,1197.9891708842356,12.232898555108981,12.25602931094746,12.25602931094746,-1.940598549090462
72,27,1.3500000000000005,1197.9044617995937,13.202068662233495,13.226130094962627,13.226130094962627,-2.0138842531380385
72,28,1.4000000000000006,1197.8580950168302,14.206459867571105,14.230997833874632,14.230997833874632,-2.0484153868762744
72,29,1.4500000000000006,1197.8254919644285,15.257773134070586,15.282622231421556,15.282622231421556,-2.068630970661925
72,30,1.5000000000000007,1197.773446761497,16.355083422441613,16.380469501024955,16.380469501024955,-2.1077454786792083
72,31,1.5500000000000007,1197.7560187423057,17.4924224327958,17.51793490016992,17.51793490016992,-2.111773638848496
72,32,1.6000000000000008,1197.7112300484796,18.67410982531841,18.700067931831782,18.700067931831782,-2.142638119979436
72,33,1.6500000000000008,1197.7063020345295,19.893826000472373,19.936478426696333,19.936478426696333,-2.1247252510849512
72,34,1.7000000000000008,1197.6680594972117,21.156278449421336,21.19943836813643,21.19943836813643,-2.138173813660789
72,35,1.7500000000000009,1197.6671841742163,22.460254919592288,22.50318067025409,22.50318067025409,-2.113447094938016
72,36,1.800000000000001,1197.6319732822462,23.80804707076354,23.85140434148421,23.85140434148421,-2.1221890630764593
72,37,1.850000000000001,1197.6409126124147,25.194301015368318,25.237215560387558,25.237215560387558,-2.086034172428266
72,38,1.900000000000001,1197.6167757850953,26.62676287469838,26.66987519410472,26.66987519410472,-2.082041831536726
72,39,1.950000000000001,1197.635700616944,28.10063556818383,28.14309222027189,28.14309222027189,-2.0341830844396047
72,40,2.000000000000001,1197.6134678177975,29.61785152019134,29.676326369555913,29.676326369555913,-2.0156735339318503
72,41,2.0500000000000007,1197.631133860382,31.180836651520274,31.238235450234917,31.238235450234917,-1.9550547785142016
72,42,2.1000000000000005,1197.6060479166053,32.788232905520715,32.8457139338011,32.8457139338011,-1.9359511971329082
72,43,2.1500000000000004,1197.6229023864194,34.44240132964979,34.49879416496772,34.49879416496772,-1.8736374918628755
72,44,2.2,1197.5914923863,36.139358284656716,36.19597333346145,36.19597333346145,-1.8583939593061658
72,45,2.25,1197.602910152912,37.88494327285959,37.954706757143725,37.954706757143725,-1.7970495228002001
72,46,2.3,1197.5667712807985,39.67649989859965,39.74642155040753,39.74642155040753,-1.7698601699133807
72,47,2.3499999999999996,1197.5685194638345,41.52215169610001,41.59085897291319,41.59085897291319,-1.7028959390066745
72,48,2.3999999999999995,1197.518137311941,43.41333871392375,43.48264523375546,43.48264523375546,-1.6864204753449683
72,49,2.4499999999999993,1197.5133815491192,45.35717351700124,45.42543416752275,45.42543416752275,-1.6224867771359615
72,50,2.499999999999999,1197.452996605845,47.346972251207774,47.42877959807663,47.42877959807663,-1.610177494134225
72,51,2.549999999999999,1197.4317110407098,49.39602986511669,49.476844951570136,49.476844951570136,-1.5429577929988039
72,52,2.5999999999999988,1197.3514764822949,51.49190754496949,51.57423231719081,51.57423231719081,-1.5326102423714347
72,53,2.6499999999999986,1197.3006499804383,53.64466029073747,53.72717175151828,53.72717175151828,-1.4904260057387417
72,54,2.6999999999999984,1197.1957602048205,55.849235676736754,55.93422012335034,55.93422012335034,-1.5000167291971023
72,55,2.7499999999999982,1197.1318944771883,58.108425582342036,58.20552564134681,58.20552564134681,-1.4532941132837163
72,56,2.799999999999998,1197.0077919730365,60.41615840286308,60.51658470758189,60.51658470758189,-1.459474309025792
72,57,2.849999999999998,1196.9195522292853,62.77620577958081,62.878060143561896,62.878060143561896,-1.4271689225929602
72,58,2.8999999999999977,1196.76559866444,65.18229541384872,65.28887114406926,65.28887114406926,-1.458142267467552
72,59,2.9499999999999975,1196.6504499209009,67.63875731385257,67.75932469415656,67.75932469415656,-1.4338076886274076
72,60,2.9999999999999973,1196.4654096881825,70.13856008363683,70.26568529868463,70.26568529868463,-1.471361591424241
72,61,3.049999999999997,1196.3320363029716,72.68797332202493,72.81852865909016,72.81852865909016,-1.4544176490114082
72,62,3.099999999999997,1196.1267010219183,75.27886254569901,75.4288467387382,75.4288467387382,-1.506673504814792
72,63,3.149999999999997,1195.9751346350897,77.91827746315018,78.07249312555264,78.07249312555264,-1.4818288361116256
72,64,3.1999999999999966,1195.7508333432495,80.59699973243158,80.76021139754221,80.76021139754221,-1.5269348875764432
72,65,3.2499999999999964,1195.581192017214,83.32281826374027,83.49127469629823,83.49127469629823,-1.5143609735998926
72,66,3.2999999999999963,1195.3350397857773,86.08627930622505,86.2773308962047,86.2773308962047,-1.5642408041108071
72,67,3.349999999999996,1195.1460790135332,88.89612933130384,89.09344904713703,89.09344904713703,-1.5432194608652468
72,68,3.399999999999996,1194.8793007417146,91.74165120512308,91.95094059673568,91.95094059673568,-1.5971400012052002
72,69,3.4499999999999957,1194.6750483494475,94.6327289665812,94.86163271347318,94.86163271347318,-1.5805384273546306
72,70,3.4999999999999956,1194.3902864310528,97.55749095302029,97.79991180961127,97.79991180961127,-1.623410104309624
72,71,3.5499999999999954,1194.162932896696,100.52678335211526,100.77784106173318,100.77784106173318,-1.605400377374825
72,72,3.599999999999995,1193.853138273885,103.52852074000936,103.80798371033472,103.80798371033472,-1.6658646261216297
72,73,3.649999999999995,1193.6066299985773,106.57475880189448,106.8640394101965,106.8640394101965,-1.6366034092092474
72,74,3.699999999999995,1193.274143648036,109.65149050520806,109.95821950826486,109.95821950826486,-1.6902193414386704
72,75,3.7499999999999947,1193.0126994401646,112.77246112370511,113.09005033537701,113.09005033537701,-1.6690924462244647
72,76,3.7999999999999945,1192.661486929892,115.92265677465693,116.27261088151225,116.27261088151225,-1.709844058527278
72,77,3.8499999999999943,1192.3856820345698,119.1172163300789,119.47882136664128,119.47882136664128,-1.671199285658353
72,78,3.899999999999994,1192.0296904708196,122.34039197624338,122.73479029868027,122.73479029868027,-1.7079300538680664
72,79,3.949999999999994,1191.7452119308568,125.60731235688988,126.01347078050765,126.01347078050765,-1.6450721882751895
72,80,3.999999999999994,1191.3778767968208,128.90114597021517,129.32768208598768,129.32768208598768,-1.6617573792313187
72,81,4.049999999999994,1191.091939443705,132.23899703974163,132.68953681668148,132.68953681668148,-1.5870571474402895
72,82,4.099999999999993,1190.718640274851,135.60186262644118,136.07303949090948,136.07303949090948,-1.5757931709041693
72,83,4.149999999999993,1190.3894503283066,139.00443404208693,139.49097836648343,139.49097836648343,-1.5161936548348793
72,84,4.199999999999993,1189.9601263842271,142.4298588529576,142.95515392441698,142.95515392441698,-1.5410906665802735
72,85,4.249999999999993,1189.5951351364986,145.89715676107704,146.44111433660532,146.44111433660532,-1.482325036970865
72,86,4.299999999999993,1189.1266797655264,149.38546537451833,149.96049425410305,149.96049425410305,-1.5237063554005568
72,87,4.3499999999999925,1188.7351415473345,152.9165355607412,153.524546579818,153.524546579818,-1.4621627936311852
72,88,4.399999999999992,1188.24344166413,156.46762615389534,157.10940234918695,157.10940234918695,-1.4908383712759168
72,89,4.449999999999992,1187.8112535263863,160.0592483499724,160.73817314793493,160.73817314793493,-1.4512448563881724
72,90,4.499999999999992,1187.271046633921,163.66844497900078,164.38734768361218,164.38734768361218,-1.4918527598266416
72,91,4.549999999999992,1186.7899973909234,167.3180553980611,168.0684495525442,168.0684495525442,-1.468323721441377
72,92,4.599999999999992,1186.2016288893444,170.98477483417668,171.79330107360747,171.79330107360747,-1.5319368638549131
72,93,4.6499999999999915,1185.6888183060103,174.69425995532532,175.53794705813272,175.53794705813272,-1.5022550683955151
72,94,4.699999999999991,1185.0694710302062,178.419601208272,179.32607514188487,179.32607514188487,-1.573731450264689
72,95,4.749999999999991,1184.5348727174812,182.18924285834362,183.1331487328925,183.1331487328925,-1.5269960399696234
