episode,step,t,x,y,s,lapProgress,offset
97,0,0.0,3.4442472818675243,-0.48855973694944094,0.008346999999999993,0.008346999999999993,0.0
97,1,0.05,3.4602244311695034,-0.4514743240465469,0.04775780775872433,0.04775780775872433,-0.008796896145842694
97,2,0.1,3.496453760617424,-0.4020857508605712,0.10900841809003323,0.10900841809003323,-0.00839914291254163
97,3,0.15000000000000002,3.571578430661765,-0.3515228303663935,0.19401212657426298,0.19401212657426298,0.022820955135026025
97,4,0.2,3.690656880267331,-0.3107357885368617,0.2968631058690146,0.2968631058690146,0.09538083385446626
97,5,0.25,3.8299006048294677,-0.26518977304452584,0.41539107163282046,0.41539107163282046,0.181487602978957
97,6,0.3,3.975449323912809,-0.20249521274853705,0.5515080018463746,0.5515080018463746,0.26264928622140304
97,7,0.35,4.128552222622555,-0.11951929262493827,0.7084842372434977,0.7084842372434977,0.3380413443855865
97,8,0.39999999999999997,4.277996356602479,-0.010090714850479729,0.8847460198206283,0.8847460198206283,0.39496187510590375
97,9,0.44999999999999996,4.419153754863576,0.12989354584697538,1.0809043199466832,1.0809043199466832,0.4272562340329902
97,10,0.49999999999999994,4.554536405570852,0.30236063147906894,1.299993006958882,1.299993006958882,0.435829737530803
97,11,0.5499999999999999,4.689971875445986,0.4987918658763682,1.5385270440141368,1.5385270440141368,0.4303974715885447
97,12,0.6,4.828102383795666,0.7284097976668633,1.805526968268609,1.805526968268609,0.40769345465780094
97,13,0.65,4.960300750376335,0.9849478787885729,2.0908584474990155,2.0908584474990155,0.3644020911727573
97,14,0.7000000000000001,5.106738193635098,1.2672604124964133,2.40541832544642,2.40541832544642,0.31753659573722476
97,15,0.7500000000000001,5.2755198334313285,1.5681000461725036,2.748086694505661,2.748086694505661,0.2779119068558183
97,16,0.8000000000000002,5.469138284908333,1.8904278345914531,3.1227236840377652,3.1227236840377652,0.24581153281241433
97,17,0.8500000000000002,5.681570209118767,2.2310314998810865,3.5231958133651067,3.5231958133651067,0.21823884950981973
97,18,0.9000000000000002,5.912641279309293,2.5908408027257974,3.950154125542773,3.950154125542773,0.19450757152082854
97,19,0.9500000000000003,6.1715638992994295,2.9618702300793727,4.402529823248874,4.402529823248874,0.18676242918537989
97,20,1.0000000000000002,6.433399887185994,3.3585642062315664,4.877405384421033,4.877405384421033,0.1663321411453928
97,21,1.0500000000000003,6.713422667212239,3.770193555515957,5.375035210433698,5.375035210433698,0.1518979330078422
97,22,1.1000000000000003,7.001191724804289,4.208328183695079,5.898687553658677,5.898687553658677,0.1282081387482258
97,23,1.1500000000000004,7.2995385204709855,4.673008978255921,6.450047430609821,6.450047430609821,0.09752691636875238
97,24,1.2000000000000004,7.6025268794397585,5.165540841337045,7.026692285093037,7.026692285093037,0.054280024933817186
97,25,1.2500000000000004,7.922668102197611,5.6827395373919325,7.633376391258677,7.633376391258677,0.010470333816827979
97,26,1.3000000000000005,8.270485059325747,6.216617050742549,8.269796535499822,8.269796535499822,-0.020694308510574785
97,27,1.3500000000000005,8.64694557342578,6.76708613839209,8.936449367846727,8.936449367846727,-0.03837865916387633
97,28,1.4000000000000006,9.067906494136917,7.329629894418502,9.638970612562083,9.638970612562083,-0.027088179375369836
97,29,1.4500000000000006,9.528338445090581,7.902132575304895,10.372697504252965,10.372697504252965,0.010359307840485353
97,30,1.5000000000000007,10.009100069222393,8.484963124239934,11.126707190191805,11.126707190191805,0.05824021760826861
97,31,1.5500000000000007,10.499498016379881,9.096237500544357,11.90941038308359,11.90941038308359,0.09725587522985307
97,32,1.6000000000000008,11.010976154623512,9.723106833700479,12.717104880267788,12.717104880267788,0.14420953292693478
97,33,1.6500000000000008,11.532738865549923,10.387236342508972,13.561015839134736,13.561015839134736,0.1776553770298429
97,34,1.7000000000000008,12.066598781608155,11.079433709271642,14.434758160938538,14.434758160938538,0.2044501454703488
97,35,1.7500000000000009,12.617271368692776,11.800659477169678,15.341864582866942,15.341864582866942,0.2278654738446172
97,36,1.800000000000001,13.192510746048269,12.540965335899296,16.278837810333208,16.278837810333208,0.2600256470590106
97,37,1.850000000000001,13.787885704721678,13.311844492279844,17.252384124102004,17.252384124102004,0.2905803538083284
97,38,1.900000000000001,14.397494317601717,14.107895845914681,18.254668176075494,18.254668176075494,0.3179134414675926
97,39,1.950000000000001,15.011664385024224,14.944781217643635,19.292710399215416,19.292710399215416,0.32500851795763785
97,40,2.000000000000001,15.638792975530416,15.812765011462437,20.363531966669548,20.363531966669548,0.32438936888915804
97,41,2.0500000000000007,16.298361210994834,16.707314285761186,21.474903280271292,21.474903280271292,0.3345118530309001
