episode,step,t,x,y,s,lapProgress,offset
84,0,0.0,1199.999967221492,0.008346935639467135,0.008346999999999827,0.008346999999999827,6.880347907798993e-19
84,1,0.05,1199.9674409131826,0.04794763261722795,0.04807512181763996,0.04807512181763996,-0.032370546337671495
84,2,0.1,1199.905751557972,0.12111364904427795,0.12148282699822352,0.12148282699822352,-0.09377210434891345
84,3,0.15000000000000002,1199.826029412443,0.224812486720043,0.22549393242056218,0.22549393242056218,-0.173086411834302
84,4,0.2,1199.7151962979399,0.3609091291617108,0.36202476497714936,0.36202476497714936,-0.28338422285426285
84,5,0.25,1199.5781018142366,0.5305227349424662,0.5321754303269356,0.5321754303269356,-0.41981158011370007
84,6,0.3,1199.4246170176525,0.7345250153981556,0.7367788696364435,0.7367788696364435,-0.5724940802122053
84,7,0.35,1199.2462335159182,0.9748648215477352,0.9778173311902151,0.9778173311902151,-0.7499323967134959
84,8,0.39999999999999997,1199.0601506143598,1.2485307609169551,1.252211904393221,1.252211904393221,-0.9349391825889306
84,9,0.44999999999999996,1198.8749004483147,1.5543989020102555,1.5588051608851052,1.5588051608851052,-1.1189867819464523
84,10,0.49999999999999994,1198.681647379745,1.8964080418112186,1.901570564659146,1.901570564659146,-1.310895297116121
84,11,0.5499999999999999,1198.5140214851203,2.2687324881695456,2.2745504038227,2.2745504038227,-1.4770577883177622
84,12,0.6,1198.3759311296199,2.6757775055421993,2.682134560790693,2.682134560790693,-1.613548621119092
84,13,0.65,1198.2715952522608,3.114803408324913,3.121566803391336,3.121566803391336,-1.716159647726642
84,14,0.7000000000000001,1198.2004891825354,3.5863675460878124,3.5934065372682134,3.5934065372682134,-1.7854133459012291
84,15,0.7500000000000001,1198.1592767030215,4.092919930536758,4.100116856497588,4.100116856497588,-1.824636286191979
84,16,0.8000000000000002,1198.1429566490472,4.635924587537823,4.643181415134253,4.643181415134253,-1.8388238455077193
84,17,0.8500000000000002,1198.1263283351027,5.220056340147312,5.227373962794956,5.227373962794956,-1.8531581571049518
84,18,0.9000000000000002,1198.076464596677,5.837829456480341,5.845338129654761,5.845338129654761,-1.9005955279308842
84,19,0.9500000000000003,1198.0361707738455,6.488186968990208,6.495848860571489,6.495848860571489,-1.938335098656976
84,20,1.0000000000000002,1197.9628470099408,7.173031748000918,7.180976300012807,7.180976300012807,-2.0089689249439213
84,21,1.0500000000000003,1197.910699608455,7.896450242017858,7.904593997866135,7.904593997866135,-2.0582750738599933
84,22,1.1000000000000003,1197.8556459591798,8.662341490980989,8.670695535953486,8.670695535953486,-2.110320658466067
84,23,1.1500000000000004,1197.7668867516268,9.463636311035726,9.489577902088408,9.489577902088408,-2.1954911038679747
84,24,1.2000000000000004,1197.6858890420094,10.304138605749891,10.33097607998168,10.33097607998168,-2.2665814873309684
84,25,1.2500000000000004,1197.5912300638322,11.183383304120191,11.211274912313327,11.211274912313327,-2.350875778699835
84,26,1.3000000000000005,1197.5411057667034,12.090333140970037,12.118752310816287,12.118752310816287,-2.39031209357488
84,27,1.3500000000000005,1197.5272682222567,13.033003577536412,13.061520346864974,13.061520346864974,-2.393043360214773
84,28,1.4000000000000006,1197.5402107160533,14.017474533187237,14.04577051366238,14.04577051366238,-2.3685040076356425
84,29,1.4500000000000006,1197.5646251921405,15.047941237518224,15.075878089290669,15.075878089290669,-2.3319516067489316
84,30,1.5000000000000007,1197.5529488925897,16.116048171407336,16.14404845703715,16.14404845703715,-2.331044048736015
84,31,1.5500000000000007,1197.5703910087545,17.226726054412843,17.254443784377077,17.254443784377077,-2.300518580098339
84,32,1.6000000000000008,1197.6048460627653,18.38507802947697,18.41230947112319,18.41230947112319,-2.2524197200516762
84,33,1.6500000000000008,1197.6042601609142,19.584065883914363,19.628781478113734,19.628781478113734,-2.2328291900227453
84,34,1.7000000000000008,1197.6249939247482,20.830940655974402,20.875008822851118,20.875008822851118,-2.187618667007644
84,35,1.7500000000000009,1197.6128183869657,22.12130107936407,22.165359567751974,22.165359567751974,-2.174457318123071
84,36,1.800000000000001,1197.6174961799406,23.4577439852353,23.501453019184257,23.501453019184257,-2.143541117832259
84,37,1.850000000000001,1197.5827599012648,24.83550317696479,24.879628636128864,24.879628636128864,-2.151220200504475
84,38,1.900000000000001,1197.5740265517911,26.26278092821513,26.30680273390563,26.30680273390563,-2.1319291341178506
84,39,1.950000000000001,1197.5343142555214,27.738170266108543,27.782687375473373,27.782687375473373,-2.1426664349447293
84,40,2.000000000000001,1197.4771853606007,29.265375716746583,29.327729518331587,29.327729518331587,-2.161592468515695
84,41,2.0500000000000007,1197.4116081522707,30.847023780049685,30.910582460384184,30.910582460384184,-2.1836725554324907
84,42,2.1000000000000005,1197.3508010097592,32.48595825900086,32.55056906792924,32.55056906792924,-2.1994098343661626
84,43,2.1500000000000004,1197.2523550981568,34.17446655422184,34.241145282309844,34.241145282309844,-2.251409102743614
84,44,2.2,1197.1943530114686,35.91289037950461,35.98050655112108,35.98050655112108,-2.2616078737651053
84,45,2.25,1197.1724024611942,37.704827229101234,37.789915425433534,37.789915425433534,-2.233652865481489
84,46,2.3,1197.1777923561315,39.55520473104078,39.63894691926642,39.63894691926642,-2.1628822114954303
84,47,2.3499999999999996,1197.1683747999507,41.46806632719078,41.55094671582513,41.55094671582513,-2.104701850982767
84,48,2.3999999999999995,1197.1140874068003,43.433802228824476,43.517373298891826,43.517373298891826,-2.0894949632231716
84,49,2.4499999999999993,1197.0967252443556,45.458989196798335,45.541909047651295,45.541909047651295,-2.035285167698343
84,50,2.499999999999999,1197.1035261788545,47.54259761931503,47.639313823198975,47.639313823198975,-1.9508741393191065
84,51,2.549999999999999,1197.069800292044,49.680426350410755,49.77660470075461,49.77660470075461,-1.8922497104780973
84,52,2.5999999999999988,1197.0468833076686,51.87326823705332,51.96839064945852,51.96839064945852,-1.82045080344538
84,53,2.6499999999999986,1196.9623374481498,54.11625798225968,54.21293902519611,54.21293902519611,-1.8080577232608837
84,54,2.6999999999999984,1196.9099817379808,56.41259728354962,56.50939710813886,56.50939710813886,-1.7612007032645869
84,55,2.7499999999999982,1196.852967315369,58.75950912406152,58.86999423572999,58.86999423572999,-1.6986339326711262
84,56,2.799999999999998,1196.7306329535684,61.15277988387671,61.266389575279916,61.266389575279916,-1.6986833990279326
84,57,2.849999999999998,1196.6427198512565,63.59649403773186,63.71140611812306,63.71140611812306,-1.6617823891039103
84,58,2.8999999999999977,1196.5537755758617,66.08786656564787,66.21681509145509,66.21681509145509,-1.6216165473892314
84,59,2.9499999999999975,1196.3941118299686,68.62188761977752,68.75584069831143,68.75584069831143,-1.6318235181819536
84,60,2.9999999999999973,1196.2728647458998,71.2041434783742,71.34075583192599,71.34075583192599,-1.6008408349143821
84,61,3.049999999999997,1196.125628896045,73.83001699256543,73.97074295064519,73.97074295064519,-1.5932340363440818
