idx,x,y,wl,wr
512,-764.9087876984274,-924.6158913309472,6.0,6.0
513,-757.6233545392536,-930.5948918066811,6.0,6.0
514,-750.2911876028461,-936.5164888059958,6.0,6.0
515,-742.9127391718011,-942.3803170568937,6.0,6.0
516,-735.4884643835718,-948.1860148508285,6.0,6.0
517,-728.0188212023993,-953.9332240650124,6.0,6.0
518,-720.5042703910609,-959.6215901845086,6.0,6.0
519,-712.9452754824459,-965.2507623241016,6.0,6.0
520,-705.3423027509679,-970.8203932499368,6.0,6.0
521,-697.6958211837964,-976.3301394009445,6.0,6.0
522,-690.0063024519345,-981.7796609100279,6.0,6.0
523,-682.2742208811165,-987.1686216250318,6.0,6.0
524,-674.5000534225571,-992.4966891294739,6.0,6.0
525,-666.6842796235226,-997.7635347630543,6.0,6.0
526,-658.8273815977576,-1002.9688336419246,6.0,6.0
527,-650.9298439957425,-1008.1122646787303,6.0,6.0
528,-642.9921539747955,-1013.1935106024183,6.0,6.0
529,-635.0148011690288,-1018.2122579778043,6.0,6.0
530,-626.9982776591382,-1023.1681972249108,6.0,6.0
531,-618.9430779420571,-1028.0610226380595,6.0,6.0
532,-610.8496989004453,-1032.8904324047326,6.0,6.0
533,-602.7186397720473,-1037.656128624186,6.0,6.0
534,-594.5504021188889,-1042.3578173258295,6.0,6.0
535,-586.3454897963454,-1046.9952084873569,6.0,6.0
536,-578.1044089220583,-1051.5680160526363,6.0,6.0
537,-569.8276678447131,-1056.0759579493586,6.0,6.0
538,-561.5157771126882,-1060.518756106432,6.0,6.0
539,-553.1692494425545,-1064.8961364711402,6.0,6.0
540,-544.7885996874563,-1069.2078290260413,6.0,6.0
541,-536.374344805345,-1073.4535678056302,6.0,6.0
542,-527.9270038270985,-1077.6330909127387,6.0,6.0
543,-519.4470978244966,-1081.7461405346949,6.0,6.0
544,-510.9351498780866,-1085.7924629592237,6.0,6.0
545,-502.39168504491363,-1089.7718085900976,6.0,6.0
546,-493.8172303261301,-1093.6839319625344,6.0,6.0
547,-485.2123146344941,-1097.5285917583362,6.0,6.0
548,-476.5774687617363,-1101.3055508207774,6.0,6.0
549,-467.91322534582605,-1105.0145761692315,6.0,6.0
550,-459.2201188381074,-1108.6554390135443,6.0,6.0
551,-450.49868547033986,-1112.2279147681447,6.0,6.0
552,-441.7494632216134,-1115.7317830659017,6.0,6.0
553,-432.9729917851705,-1119.1668277717129,6.0,6.0
554,-424.16981253510846,-1122.5328369958409,6.0,6.0
555,-415.340468492991,-1125.829603106981,6.0,6.0
556,-406.48550429434965,-1129.0569227450706,6.0,6.0
557,-397.60546615508474,-1132.2145968338325,6.0,6.0
558,-388.7009018377794,-1135.3024305930544,6.0,6.0
559,-379.77236061790296,-1138.3202335506057,6.0,6.0
560,-370.82039324993707,-1141.2678195541841,6.0,6.0
561,-361.8455519333945,-1144.1450067828016,6.0,6.0
562,-352.84839027876507,-1146.951617757996,6.0,6.0
563,-343.8294632733578,-1149.6874793547831,6.0,6.0
564,-334.7893272470755,-1152.3524228123315,6.0,6.0
565,-325.72853983808903,-1154.9462837443768,6.0,6.0
566,-316.647659958447,-1157.4689021493577,6.0,6.0
567,-307.54724775959596,-1159.9201224202886,6.0,6.0
568,-298.4278645978253,-1162.2997933543575,6.0,6.0
569,-289.29007299964655,-1164.607768162251,6.0,6.0
570,-280.1344366270862,-1166.843904477212,6.0,6.0
571,-270.9615202429247,-1169.0080643638191,6.0,6.0
572,-261.77188967585084,-1171.1001143264969,6.0,6.0
573,-252.56611178556716,-1173.1199253177488,6.0,6.0
574,-243.34475442781485,-1175.067372746119,6.0,6.0
575,-234.1083864193544,-1176.9423364838765,6.0,6.0
576,-224.85757750286956,-1178.7447008744264,6.0,6.0
577,-215.59289831183057,-1180.4743547394432,6.0,6.0
578,-206.31492033529156,-1182.1311913857287,6.0,6.0
579,-197.02421588263513,-1183.7151086117947,6.0,6.0
580,-187.72135804827724,-1185.2260087141651,6.0,6.0
581,-178.40692067630732,-1186.6637984934055,6.0,6.0
582,-169.0814783250995,-1188.028389259869,6.0,6.0
583,-159.74560623186267,-1189.3196968391699,6.0,6.0
584,-150.39988027716552,-1190.5376415773733,6.0,6.0
585,-141.04487694940514,-1191.6821483459116,6.0,6.0
586,-131.68117330925486,-1192.7531465462155,6.0,6.0
587,-122.30934695406012,-1193.7505701140717,6.0,6.0
588,-112.92997598221676,-1194.674357523696,6.0,6.0
589,-103.54363895750821,-1195.5244517915296,6.0,6.0
590,-94.15091487341361,-1196.3008004797537,6.0,6.0
591,-84.7523831174003,-1197.003355699524,6.0,6.0
592,-75.34862343517585,-1197.632074113926,6.0,6.0
593,-65.94021589493528,-1198.1869169406455,6.0,6.0
594,-56.52774085157109,-1198.667849954364,6.0,6.0
595,-47.11177891088281,-1199.0748434888674,6.0,6.0
596,-37.69291089375396,-1199.407872438878,6.0,6.0
597,-28.271717800332777,-1199.6669162616006,6.0,6.0
598,-18.848780774184924,-1199.8519589779928,6.0,6.0
599,-9.424681066453235,-1199.9629891737477,6.0,6.0
600,-2.2043642384652357e-13,-1200.0,6.0,6.0
601,9.424681066453859,-1199.9629891737477,6.0,6.0
602,18.848780774184483,-1199.8519589779928,6.0,6.0
603,28.271717800332333,-1199.6669162616006,6.0,6.0
604,37.69291089375352,-1199.407872438878,6.0,6.0
605,47.11177891088237,-1199.0748434888674,6.0,6.0
606,56.52774085157065,-1198.667849954364,6.0,6.0
607,65.94021589493484,-1198.1869169406455,6.0,6.0
608,75.3486234351754,-1197.632074113926,6.0,6.0
609,84.75238311739984,-1197.0033556995243,6.0,6.0
610,94.15091487341425,-1196.3008004797537,6.0,6.0
611,103.54363895750778,-1195.5244517915296,6.0,6.0
612,112.92997598221739,-1194.674357523696,6.0,6.0
613,122.30934695405966,-1193.7505701140717,6.0,6.0
614,131.68117330925443,-1192.7531465462157,6.0,6.0
615,141.04487694940468,-1191.6821483459116,6.0,6.0
616,150.39988027716507,-1190.5376415773735,6.0,6.0
617,159.74560623186224,-1189.3196968391699,6.0,6.0
618,169.08147832509906,-1188.028389259869,6.0,6.0
619,178.40692067630795,-1186.6637984934055,6.0,6.0
620,187.7213580482768,-1185.2260087141653,6.0,6.0
621,197.0242158826358,-1183.7151086117944,6.0,6.0
622,206.31492033529113,-1182.1311913857287,6.0,6.0
623,215.5928983118312,-1180.474354739443,6.0,6.0
624,224.85757750286913,-1178.7447008744264,6.0,6.0
625,234.10838641935396,-1176.9423364838765,6.0,6.0
626,243.34475442781445,-1175.067372746119,6.0,6.0
627,252.56611178556673,-1173.1199253177488,6.0,6.0
628,261.7718896758504,-1171.100114326497,6.0,6.0
629,270.9615202429242,-1169.0080643638191,6.0,6.0
630,280.1344366270868,-1166.843904477212,6.0,6.0
631,289.2900729996461,-1164.607768162251,6.0,6.0
632,298.42786459782593,-1162.2997933543572,6.0,6.0
633,307.54724775959556,-1159.9201224202889,6.0,6.0
634,316.64765995844755,-1157.4689021493577,6.0,6.0
635,325.72853983808864,-1154.9462837443768,6.0,6.0
636,334.78932724707505,-1152.3524228123317,6.0,6.0
637,343.82946327335736,-1149.6874793547831,6.0,6.0
638,352.8483902787646,-1146.9516177579962,6.0,6.0
639,361.8455519333941,-1144.1450067828016,6.0,6.0
640,370.82039324993667,-1141.2678195541844,6.0,6.0
641,379.7723606179036,-1138.3202335506055,6.0,6.0
642,388.70090183777893,-1135.3024305930544,6.0,6.0
643,397.60546615508537,-1132.2145968338323,6.0,6.0
644,406.48550429434925,-1129.0569227450708,6.0,6.0
645,415.34046849299165,-1125.829603106981,6.0,6.0
646,424.16981253510806,-1122.532836995841,6.0,6.0
647,432.97299178517005,-1119.1668277717129,6.0,6.0
648,441.7494632216129,-1115.731783065902,6.0,6.0
649,450.49868547033947,-1112.2279147681452,6.0,6.0
650,459.220118838107,-1108.6554390135443,6.0,6.0
651,467.91322534582565,-1105.0145761692315,6.0,6.0
652,476.57746876173593,-1101.3055508207779,6.0,6.0
653,485.2123146344946,-1097.528591758336,6.0,6.0
654,493.8172303261306,-1093.6839319625342,6.0,6.0
655,502.39168504491323,-1089.7718085900979,6.0,6.0
656,510.9351498780862,-1085.792462959224,6.0,6.0
657,519.4470978244972,-1081.7461405346946,6.0,6.0
658,527.927003827098,-1077.6330909127387,6.0,6.0
659,536.3743448053447,-1073.4535678056304,6.0,6.0
660,544.788599687455,-1069.207829026042,6.0,6.0
661,553.169249442555,-1064.8961364711397,6.0,6.0
662,561.5157771126877,-1060.5187561064322,6.0,6.0
663,569.8276678447127,-1056.0759579493588,6.0,6.0
664,578.1044089220588,-1051.568016052636,6.0,6.0
665,586.345489796346,-1046.9952084873564,6.0,6.0
666,594.5504021188885,-1042.3578173258297,6.0,6.0
667,602.718639772046,-1037.6561286241867,6.0,6.0
668,610.8496989004459,-1032.890432404732,6.0,6.0
669,618.9430779420568,-1028.0610226380597,6.0,6.0
670,626.998277659138,-1023.1681972249111,6.0,6.0
671,635.0148011690276,-1018.212257977805,6.0,6.0
672,642.9921539747961,-1013.193510602418,6.0,6.0
673,650.9298439957421,-1008.1122646787304,6.0,6.0
674,658.8273815977573,-1002.9688336419249,6.0,6.0
675,666.6842796235231,-997.763534763054,6.0,6.0
676,674.5000534225567,-992.4966891294742,6.0,6.0
677,682.2742208811163,-987.1686216250322,6.0,6.0
678,690.0063024519334,-981.7796609100287,6.0,6.0
679,697.695821183797,-976.3301394009442,6.0,6.0
680,705.3423027509675,-970.8203932499371,6.0,6.0
681,712.9452754824455,-965.250762324102,6.0,6.0
682,720.5042703910598,-959.6215901845095,6.0,6.0
683,728.0188212023996,-953.933224065012,6.0,6.0
684,735.4884643835713,-948.1860148508288,6.0,6.0
685,742.9127391718,-942.3803170568946,6.0,6.0
686,750.2911876028467,-936.5164888059953,6.0,6.0
687,757.6233545392531,-930.5948918066814,6.0,6.0
688,764.9087876984272,-924.6158913309475,6.0,6.0
689,772.1470376805338,-918.5798561917065,6.0,6.0
690,779.3376579962206,-912.487158720037,6.0,6.0
691,786.4802050941524,-906.3381747422205,6.0,6.0
692,793.5742383883816,-900.133283556552,6.0,6.0
693,800.6193202855193,-893.8728679099468,6.0,6.0
694,807.6150162117281,-887.5573139743316,6.0,6.0
695,814.5608946395297,-881.187011322823,6.0,6.0
696,821.4565271144255,-874.7623529056946,6.0,6.0
697,828.3014882813249,-868.283735026139,6.0,6.0
698,835.095355910777,-861.7515573158267,6.0,6.0
699,841.8377109250263,-855.166222710247,6.0,6.0
700,848.5281374238562,-848.528137423858,6.0,6.0
701,855.1662227102466,-841.8377109250267,6.0,6.0
702,861.7515573158263,-835.0953559107775,6.0,6.0
703,868.2837350261385,-828.3014882813253,6.0,6.0
704,874.7623529056934,-821.4565271144268,6.0,6.0
705,881.1870113228226,-814.5608946395301,6.0,6.0
706,887.5573139743312,-807.6150162117284,6.0,6.0
707,893.8728679099457,-800.6193202855205,6.0,6.0
708,900.1332835565516,-793.5742383883819,6.0,6.0
709,906.3381747422203,-786.4802050941529,6.0,6.0
710,912.4871587200366,-779.3376579962211,6.0,6.0
711,918.5798561917056,-772.1470376805349,6.0,6.0
712,924.6158913309472,-764.9087876984275,6.0,6.0
713,930.5948918066811,-757.6233545392536,6.0,6.0
714,936.5164888059951,-750.291187602847,6.0,6.0
715,942.3803170568942,-742.9127391718004,6.0,6.0
716,948.1860148508283,-735.4884643835718,6.0,6.0
717,953.9332240650116,-728.0188212024001,6.0,6.0
718,959.6215901845079,-720.5042703910619,6.0,6.0
719,965.2507623241015,-712.945275482446,6.0,6.0
720,970.8203932499368,-705.342302750968,6.0,6.0
721,976.330139400944,-697.6958211837973,6.0,6.0
722,981.7796609100279,-690.0063024519345,6.0,6.0
723,987.1686216250317,-682.2742208811167,6.0,6.0
724,992.4966891294739,-674.5000534225571,6.0,6.0
725,997.7635347630537,-666.6842796235236,6.0,6.0
726,1002.9688336419246,-658.8273815977577,6.0,6.0
727,1008.1122646787302,-650.9298439957425,6.0,6.0
728,1013.1935106024177,-642.9921539747966,6.0,6.0
729,1018.2122579778043,-635.0148011690289,6.0,6.0
730,1023.1681972249107,-626.9982776591385,6.0,6.0
731,1028.0610226380595,-618.9430779420572,6.0,6.0
732,1032.8904324047319,-610.8496989004464,6.0,6.0
733,1037.6561286241858,-602.7186397720475,6.0,6.0
734,1042.3578173258295,-594.550402118889,6.0,6.0
735,1046.9952084873562,-586.3454897963464,6.0,6.0
736,1051.5680160526358,-578.1044089220593,6.0,6.0
737,1056.0759579493586,-569.8276678447131,6.0,6.0
738,1060.518756106432,-561.5157771126882,6.0,6.0
739,1064.8961364711395,-553.1692494425555,6.0,6.0
740,1069.2078290260413,-544.7885996874563,6.0,6.0
741,1073.4535678056302,-536.3743448053451,6.0,6.0
742,1077.6330909127387,-527.9270038270985,6.0,6.0
743,1081.7461405346944,-519.4470978244976,6.0,6.0
744,1085.7924629592233,-510.9351498780876,6.0,6.0
745,1089.7718085900974,-502.3916850449137,6.0,6.0
746,1093.6839319625342,-493.81723032613104,6.0,6.0
747,1097.5285917583362,-485.21231463449413,6.0,6.0
748,1101.3055508207774,-476.5774687617364,6.0,6.0
749,1105.0145761692315,-467.9132253458261,6.0,6.0
750,1108.6554390135439,-459.2201188381085,6.0,6.0
751,1112.2279147681447,-450.49868547034,6.0,6.0
752,1115.7317830659017,-441.74946322161344,6.0,6.0
753,1119.1668277717129,-432.97299178517056,6.0,6.0
754,1122.5328369958404,-424.1698125351095,6.0,6.0
755,1125.8296031069808,-415.3404684929921,6.0,6.0
756,1129.0569227450706,-406.4855042943497,6.0,6.0
757,1132.214596833832,-397.6054661550858,6.0,6.0
758,1135.3024305930544,-388.7009018377795,6.0,6.0
759,1138.3202335506057,-379.772360617903,6.0,6.0
760,1141.2678195541841,-370.8203932499371,6.0,6.0
761,1144.1450067828011,-361.84555193339565,6.0,6.0
762,1146.951617757996,-352.8483902787651,6.0,6.0
763,1149.6874793547831,-343.82946327335793,6.0,6.0
764,1152.3524228123315,-334.7893272470756,6.0,6.0
765,1154.9462837443768,-325.7285398380891,6.0,6.0
766,1157.4689021493575,-316.64765995844806,6.0,6.0
767,1159.9201224202886,-307.5472477595961,6.0,6.0
768,1162.2997933543572,-298.42786459782644,6.0,6.0
769,1164.607768162251,-289.2900729996466,6.0,6.0
770,1166.843904477212,-280.13443662708625,6.0,6.0
771,1169.0080643638191,-270.96152024292473,6.0,6.0
772,1171.1001143264966,-261.771889675852,6.0,6.0
773,1173.1199253177488,-252.56611178556724,6.0,6.0
774,1175.067372746119,-243.34475442781496,6.0,6.0
775,1176.9423364838765,-234.10838641935447,6.0,6.0
776,1178.7447008744264,-224.85757750286962,6.0,6.0
777,1180.474354739443,-215.5928983118317,6.0,6.0
778,1182.1311913857287,-206.31492033529162,6.0,6.0
779,1183.7151086117944,-197.02421588263627,6.0,6.0
780,1185.2260087141651,-187.72135804827735,6.0,6.0
781,1186.6637984934055,-178.4069206763074,6.0,6.0
782,1188.028389259869,-169.0814783250996,6.0,6.0
783,1189.3196968391699,-159.74560623186272,6.0,6.0
784,1190.5376415773733,-150.39988027716558,6.0,6.0
785,1191.6821483459116,-141.0448769494052,6.0,6.0
786,1192.7531465462155,-131.68117330925492,6.0,6.0
787,1193.7505701140717,-122.30934695406017,6.0,6.0
788,1194.674357523696,-112.92997598221788,6.0,6.0
789,1195.5244517915296,-103.54363895750829,6.0,6.0
790,1196.3008004797537,-94.15091487341475,6.0,6.0
791,1197.003355699524,-84.75238311740036,6.0,6.0
792,1197.632074113926,-75.34862343517591,6.0,6.0
793,1198.1869169406455,-65.94021589493535,6.0,6.0
794,1198.667849954364,-56.52774085157117,6.0,6.0
795,1199.0748434888674,-47.11177891088289,6.0,6.0
796,1199.407872438878,-37.69291089375403,6.0,6.0
797,1199.6669162616006,-28.27171780033285,6.0,6.0
798,1199.8519589779928,-18.848780774185,6.0,6.0
799,1199.9629891737477,-9.424681066454374,6.0,6.0
